YEAR,MONTH_NUM,MONTH_MON,FLT_DATE,APT_ICAO,APT_NAME,STATE_NAME,FLT_DEP_1,FLT_DEP_IFR_2,DLY_ATC_PRE_2,FLT_DEP_3,DLY_ATC_PRE_3
2025,01,JAN,2025-01-09,LFMT,Montpellier-Méditerranée,France,39,,,7,0
2025,01,JAN,2025-01-09,LFMU,Béziers-Vias,France,17,,,,
2025,01,JAN,2025-01-09,LFMV,Avignon-Caumont,France,15,,,,
2025,01,JAN,2025-01-09,LFOB,Beauvais-Tillé,France,37,,,35,0
2025,01,JAN,2025-01-09,LFOH,Le Havre-Octeville,France,0,,,,
2025,01,JAN,2025-01-09,LFOK,Châlons-Vatry,France,1,,,,
2025,01,JAN,2025-01-09,LFOP,Rouen,France,4,,,,
2025,01,JAN,2025-01-09,LFOT,Tours-Val de Loire,France,7,,,,
2025,01,JAN,2025-01-09,LFPB,Paris-Le Bourget,France,73,,,,
2025,01,JAN,2025-01-09,LFPG,Paris-Charles-de-Gaulle,France,594,,,423,295
2025,01,JAN,2025-01-09,LFPN,Toussus-le-Noble,France,13,,,,
2025,01,JAN,2025-01-09,LFPO,Paris-Orly,France,215,215,115,94,44
2025,01,JAN,2025-01-09,LFQQ,Lille-Lesquin,France,8,,,5,0
2025,01,JAN,2025-01-09,LFRB,Brest-Bretagne,France,21,,,7,0
2025,01,JAN,2025-01-09,LFRD,Dinard-Pleurtuit-Saint-Malo,France,8,,,,
2025,01,JAN,2025-01-09,LFRG,Deauville-Normandie,France,1,,,,
2025,01,JAN,2025-01-09,LFRH,Lorient-Lann Bihoué,France,9,,,,
2025,01,JAN,2025-01-09,LFRK,Caen-Carpiquet,France,6,,,3,0
2025,01,JAN,2025-01-09,LFRM,Le Mans,France,2,,,,
2025,01,JAN,2025-01-09,LFRN,Rennes-Saint-Jacques,France,24,,,6,0
2025,01,JAN,2025-01-09,LFRO,Lannion,France,1,,,,
2025,01,JAN,2025-01-09,LFRQ,Quimper-Pluguffan,France,1,,,,
2025,01,JAN,2025-01-09,LFRS,Nantes-Atlantique,France,39,,,26,0
2025,01,JAN,2025-01-09,LFRZ,Saint-Nazaire-Montoir,France,7,,,,
2025,01,JAN,2025-01-09,LFSB,Bâle-Mulhouse,France,64,64,30,40,15
2025,01,JAN,2025-01-09,LFSL,Brive-Souillac,France,3,,,,
2025,01,JAN,2025-01-09,LFST,Strasbourg-Entzheim,France,18,,,12,0
2025,01,JAN,2025-01-09,LFTH,Hyères-Le Palyvestre,France,6,,,,
2025,01,JAN,2025-01-09,LFTW,Nîmes-Garons,France,10,,,3,0
2025,01,JAN,2025-01-09,LGAV,Athens,Greece,270,,,165,182
2025,01,JAN,2025-01-09,LGIR,Heraklion,Greece,24,,,10,0
2025,01,JAN,2025-01-09,LGKF,Kefallinia,Greece,2,,,,
2025,01,JAN,2025-01-09,LGKO,Kos,Greece,7,,,4,0
2025,01,JAN,2025-01-09,LGKR,Corfu,Greece,4,,,2,0
2025,01,JAN,2025-01-09,LGMK,Mikonos,Greece,3,,,2,0
2025,01,JAN,2025-01-09,LGRP,Rodos,Greece,5,,,2,0
2025,01,JAN,2025-01-09,LGSA,Khania - Souda,Greece,18,,,7,0
2025,01,JAN,2025-01-09,LGTS,Thessaloniki,Greece,58,,,40,5
2025,01,JAN,2025-01-09,LGZA,Zakinthos,Greece,1,,,,
2025,01,JAN,2025-01-09,LHBP,Budapest - Ferihegy,Hungary,160,160,3,112,25
2025,01,JAN,2025-01-09,LIBR,Brindisi,Italy,18,,,15,0
2025,01,JAN,2025-01-09,LICC,Catania,Italy,66,65,111,55,64
2025,01,JAN,2025-01-09,LICJ,Palermo Falcone-Borsellino,Italy,47,,,34,3
2025,01,JAN,2025-01-09,LIMC,Milan - Malpensa,Italy,229,231,232,118,79
2025,01,JAN,2025-01-09,LIME,Bergamo,Italy,91,91,116,74,47
2025,01,JAN,2025-01-09,LIMF,Torino Caselle,Italy,44,,,26,30
2025,01,JAN,2025-01-09,LIML,Milan - Linate,Italy,149,149,32,99,31
2025,01,JAN,2025-01-09,LIPE,Bologna,Italy,71,66,68,47,20
2025,01,JAN,2025-01-09,LIPH,Treviso,Italy,23,,,21,4
2025,01,JAN,2025-01-09,LIPZ,Venice,Italy,80,81,82,55,15
2025,01,JAN,2025-01-09,LIRA,Rome - Ciampino,Italy,54,53,3,29,0
2025,01,JAN,2025-01-09,LIRF,Rome - Fiumicino,Italy,362,362,386,265,233
2025,01,JAN,2025-01-09,LIRN,Naples,Italy,68,,,56,26
2025,01,JAN,2025-01-09,LIRP,Pisa San Giusto,Italy,22,,,11,7
2025,01,JAN,2025-01-09,LJLJ,Ljubljana,Slovenia,19,19,0,11,0
2025,01,JAN,2025-01-09,LJMB,Maribor,Slovenia,3,,,,
2025,01,JAN,2025-01-09,LKKV,Karlovy Vary,Czech Republic,2,,,,
2025,01,JAN,2025-01-09,LKMT,Ostrava,Czech Republic,7,,,1,0
2025,01,JAN,2025-01-09,LKPR,Prague,Czech Republic,128,127,3,69,19
2025,01,JAN,2025-01-09,LKTB,Brno-Tuřany,Czech Republic,4,,,,
2025,01,JAN,2025-01-09,LLBG,Tel Aviv - Ben Gurion International,Israel,174,,,59,21
2025,01,JAN,2025-01-09,LMML,Malta,Malta,65,92,31,30,19
2025,01,JAN,2025-01-09,LOWG,Graz,Austria,16,,,4,0
2025,01,JAN,2025-01-09,LOWI,Innsbruck,Austria,24,,,12,0
2025,01,JAN,2025-01-09,LOWK,Klagenfurt,Austria,2,,,2,0
2025,01,JAN,2025-01-09,LOWL,Linz,Austria,7,,,,
2025,01,JAN,2025-01-09,LOWS,Salzburg,Austria,33,,,13,4
2025,01,JAN,2025-01-09,LOWW,Vienna,Austria,253,253,142,193,50
2025,01,JAN,2025-01-09,LPAZ,Santa Maria,Portugal,3,,,,
2025,01,JAN,2025-01-09,LPCS,Cascais,Portugal,6,,,,
2025,01,JAN,2025-01-09,LPFL,Flores,Portugal,3,,,,
2025,01,JAN,2025-01-09,LPFR,Faro,Portugal,40,40,17,25,7
2025,01,JAN,2025-01-09,LPHR,Horta,Portugal,3,,,,
2025,01,JAN,2025-01-09,LPMA,Madeira,Portugal,35,,,28,8
2025,01,JAN,2025-01-09,LPMT,Montijo,Portugal,0,,,,
2025,01,JAN,2025-01-09,LPPD,Ponta Delgada,Portugal,26,,,3,0
2025,01,JAN,2025-01-09,LPPR,Porto,Portugal,90,91,15,69,13
2025,01,JAN,2025-01-09,LPPS,Porto Santo,Portugal,2,,,2,0
2025,01,JAN,2025-01-09,LPPT,Lisbon,Portugal,262,262,1643,214,2486
2025,01,JAN,2025-01-09,LQSA,Sarajevo,Bosnia and Herzegovina,18,,,11,10
2025,01,JAN,2025-01-09,LRBS,Bucharest - Băneasa,Romania,5,,,,
2025,01,JAN,2025-01-09,LROP,Bucharest - Otopeni,Romania,143,143,52,113,20
2025,01,JAN,2025-01-09,LSGG,Geneva,Switzerland,197,197,118,118,53
2025,01,JAN,2025-01-09,LSGS,Sion,Switzerland,9,,,,
2025,01,JAN,2025-01-09,LSZH,Zürich,Switzerland,299,299,350,198,230
2025,01,JAN,2025-01-09,LTAC,Ankara - Esenboğa,Türkiye,129,,,85,271
2025,01,JAN,2025-01-09,LTAI,Antalya,Türkiye,118,,,64,114
2025,01,JAN,2025-01-09,LTBA,Istanbul Atatürk,Türkiye,23,,,,
2025,01,JAN,2025-01-09,LTBJ,Izmir - Adnan Menderes,Türkiye,91,,,59,62
2025,01,JAN,2025-01-09,LTFJ,Istanbul Sabiha Gökçen,Türkiye,345,,,100,313
2025,01,JAN,2025-01-09,LTFM,Istanbul,Türkiye,680,,,511,399
2025,01,JAN,2025-01-09,LUKK,Chișinău,Moldova,45,,,19,31
2025,01,JAN,2025-01-09,LWSK,Skopje,Republic of North Macedonia,27,,,22,3
2025,01,JAN,2025-01-09,LYBE,Belgrade - Nikola Tesla,Serbia,107,,,86,48
2025,01,JAN,2025-01-09,LYPG,Podgorica,Montenegro,15,,,10,0
2025,01,JAN,2025-01-09,LZIB,Bratislava,Slovakia,19,19,0,4,0
2025,01,JAN,2025-01-09,UDYZ,Yerevan,Armenia,53,,,9,11
2025,01,JAN,2025-01-09,UGTB,Tbilisi,Georgia,62,,,12,44
2025,01,JAN,2025-01-10,BIKF,Keflavik,Iceland,67,67,0,12,0
2025,01,JAN,2025-01-10,EBAW,Antwerp,Belgium,12,,,2,0
2025,01,JAN,2025-01-10,EBBR,Brussels,Belgium,250,251,134,158,111
2025,01,JAN,2025-01-10,EBCI,Charleroi,Belgium,92,90,19,80,70
2025,01,JAN,2025-01-10,EBLG,Liège,Belgium,49,,,1,0
2025,01,JAN,2025-01-10,EBOS,Ostend-Bruges,Belgium,8,,,1,0
2025,01,JAN,2025-01-10,EDDB,Berlin - Brandenburg,Germany,220,224,75,173,144
2025,01,JAN,2025-01-10,EDDC,Dresden,Germany,10,,,9,0
2025,01,JAN,2025-01-10,EDDE,Erfurt,Germany,1,1,0,,
2025,01,JAN,2025-01-10,EDDF,Frankfurt,Germany,534,534,180,361,78
2025,01,JAN,2025-01-10,EDDG,Muenster-Osnabrueck,Germany,14,,,1,0
2025,01,JAN,2025-01-10,EDDH,Hamburg,Germany,140,137,34,113,15
2025,01,JAN,2025-01-10,EDDK,Cologne-Bonn,Germany,142,,,49,10
2025,01,JAN,2025-01-10,EDDL,Dusseldorf,Germany,156,156,6,116,18
2025,01,JAN,2025-01-10,EDDM,Munich,Germany,372,369,0,253,34
2025,01,JAN,2025-01-10,EDDN,Nuremberg,Germany,44,44,6,26,3
2025,01,JAN,2025-01-10,EDDP,Leipzig-Halle,Germany,102,103,10,12,5
2025,01,JAN,2025-01-10,EDDR,Saarbruecken,Germany,6,6,0,1,0
2025,01,JAN,2025-01-10,EDDS,Stuttgart,Germany,92,92,4,61,1
2025,01,JAN,2025-01-10,EDDV,Hanover,Germany,48,,,27,20
2025,01,JAN,2025-01-10,EDDW,Bremen,Germany,23,25,0,13,0
2025,01,JAN,2025-01-10,EETN,Tallinn,Estonia,39,39,4,29,8
2025,01,JAN,2025-01-10,EETU,Tartu,Estonia,2,,,2,0
2025,01,JAN,2025-01-10,EFHK,Helsinki - Vantaa,Finland,197,196,230,178,176
2025,01,JAN,2025-01-10,EGAA,Belfast - Aldergrove,United Kingdom,73,,,44,29
2025,01,JAN,2025-01-10,EGAC,Belfast - City Airport,United Kingdom,45,,,10,0
2025,01,JAN,2025-01-10,EGAE,Londonderry - Eglinton,United Kingdom,7,,,2,0
2025,01,JAN,2025-01-10,EGBB,Birmingham,United Kingdom,115,117,57,72,51
2025,01,JAN,2025-01-10,EGCC,Manchester,United Kingdom,216,,,134,1956
2025,01,JAN,2025-01-10,EGGD,Bristol,United Kingdom,87,89,12,67,18
2025,01,JAN,2025-01-10,EGGW,London - Luton,United Kingdom,164,164,33,127,19
2025,01,JAN,2025-01-10,EGHI,Southampton,United Kingdom,29,,,5,0
2025,01,JAN,2025-01-10,EGKB,Biggin Hill,United Kingdom,18,,,,
2025,01,JAN,2025-01-10,EGKK,London - Gatwick,United Kingdom,290,,,211,104
2025,01,JAN,2025-01-10,EGLC,London - City,United Kingdom,65,65,13,22,8
2025,01,JAN,2025-01-10,EGLF,Farnborough,United Kingdom,30,,,,
2025,01,JAN,2025-01-10,EGLL,London - Heathrow,United Kingdom,640,,,132,247
2025,01,JAN,2025-01-10,EGNT,Newcastle,United Kingdom,44,,,18,0
2025,01,JAN,2025-01-10,EGNX,East Midlands,United Kingdom,74,,,12,8
2025,01,JAN,2025-01-10,EGPD,Aberdeen,United Kingdom,58,59,0,9,0
2025,01,JAN,2025-01-10,EGPF,Glasgow,United Kingdom,91,91,0,37,33
2025,01,JAN,2025-01-10,EGPH,Edinburgh,United Kingdom,161,,,84,28
2025,01,JAN,2025-01-10,EGSS,London - Stansted,United Kingdom,252,252,219,183,181
2025,01,JAN,2025-01-10,EHAM,Amsterdam - Schiphol,Netherlands,610,,,476,1506
2025,01,JAN,2025-01-10,EHBK,Maastricht-Aachen,Netherlands,6,,,2,0
2025,01,JAN,2025-01-10,EHGG,Groningen,Netherlands,11,,,2,0
2025,01,JAN,2025-01-10,EHLE,Lelystad,Netherlands,4,,,,
2025,01,JAN,2025-01-10,EHRD,Rotterdam,Netherlands,22,,,14,38
2025,01,JAN,2025-01-10,EICK,Cork,Ireland,32,,,27,3
2025,01,JAN,2025-01-10,EIDL,Donegal,Ireland,3,,,,
2025,01,JAN,2025-01-10,EIDW,Dublin,Ireland,301,301,290,232,257
2025,01,JAN,2025-01-10,EIKN,Connaught,Ireland,10,,,9,0
2025,01,JAN,2025-01-10,EIKY,Kerry - Farranfore,Ireland,6,,,5,0
2025,01,JAN,2025-01-10,EINN,Shannon,Ireland,24,,,13,1
2025,01,JAN,2025-01-10,EKCH,Copenhagen - Kastrup,Denmark,295,294,14,229,45
2025,01,JAN,2025-01-10,ELLX,Luxembourg,Luxembourg,88,87,2,58,8
2025,01,JAN,2025-01-10,ENAL,Alesund,Norway,16,,,8,0
2025,01,JAN,2025-01-10,ENAN,Andenes,Norway,5,,,,
2025,01,JAN,2025-01-10,ENAT,Alta,Norway,11,,,4,0
2025,01,JAN,2025-01-10,ENBL,Forde Bringeland,Norway,5,,,,
2025,01,JAN,2025-01-10,ENBN,Bronnoysund Bronnoy,Norway,10,,,,
2025,01,JAN,2025-01-10,ENBO,Bodø,Norway,58,,,13,0
2025,01,JAN,2025-01-10,ENBR,Bergen,Norway,117,90,0,40,0
2025,01,JAN,2025-01-10,ENBS,Batsfjord,Norway,2,,,,
2025,01,JAN,2025-01-10,ENBV,Berlevåg,Norway,3,,,,
2025,01,JAN,2025-01-10,ENCN,Kristiansand Kjevik,Norway,14,,,7,0
2025,01,JAN,2025-01-10,ENDU,Bardufoss,Norway,7,,,3,0
2025,01,JAN,2025-01-10,ENEV,Harstad - Narvik Evenes,Norway,14,,,6,0
2025,01,JAN,2025-01-10,ENFL,Florø,Norway,13,,,,
2025,01,JAN,2025-01-10,ENGM,Oslo - Gardermoen,Norway,274,273,42,213,46
2025,01,JAN,2025-01-10,ENHD,Haugesund,Norway,10,,,7,0
2025,01,JAN,2025-01-10,ENHF,Hammerfest,Norway,17,,,,
2025,01,JAN,2025-01-10,ENHV,Honningsvåg Valan,Norway,4,,,,
2025,01,JAN,2025-01-10,ENKB,Kristiansund Kvernberget,Norway,6,,,2,0
2025,01,JAN,2025-01-10,ENKR,Kirkenes Høybuktmoen,Norway,9,,,3,0
2025,01,JAN,2025-01-10,ENLK,Leknes,Norway,8,,,,
2025,01,JAN,2025-01-10,ENMH,Mehamn,Norway,3,,,,
2025,01,JAN,2025-01-10,ENML,Molde Årø,Norway,5,,,3,0
2025,01,JAN,2025-01-10,ENMS,Mosjøen Kjærstad,Norway,5,,,,
2025,01,JAN,2025-01-10,ENNA,Lakselv Banak,Norway,4,,,1,0
2025,01,JAN,2025-01-10,ENNM,Namsos Høknesøra,Norway,3,,,,
2025,01,JAN,2025-01-10,ENOV,Orsta¿Volda Hovden,Norway,10,,,,
2025,01,JAN,2025-01-10,ENRA,Mo i Rana Røssvoll,Norway,9,,,,
2025,01,JAN,2025-01-10,ENRM,Rorvik Ryum,Norway,4,,,,
2025,01,JAN,2025-01-10,ENRO,Roros,Norway,2,,,,
2025,01,JAN,2025-01-10,ENRS,Rost,Norway,2,,,,
2025,01,JAN,2025-01-10,ENSB,Svalbard Longyear,Norway,1,,,1,0
2025,01,JAN,2025-01-10,ENSD,Sandane  Anda,Norway,4,,,,
2025,01,JAN,2025-01-10,ENSG,Sogndal Haukåsen,Norway,9,,,,
2025,01,JAN,2025-01-10,ENSH,Svolvær Helle,Norway,6,,,,
2025,01,JAN,2025-01-10,ENSK,Stokmarknes Skagen,Norway,8,,,,
2025,01,JAN,2025-01-10,ENSR,Sorkjosen,Norway,2,,,,
2025,01,JAN,2025-01-10,ENSS,Vardø Svartnes,Norway,1,,,,
2025,01,JAN,2025-01-10,ENST,Sandnessjøen Stokka,Norway,5,,,,
2025,01,JAN,2025-01-10,ENTC,Tromsø,Norway,64,,,27,0
2025,01,JAN,2025-01-10,ENVA,Trondheim,Norway,74,74,0,35,0
2025,01,JAN,2025-01-10,ENVD,Vadsø,Norway,6,,,,
2025,01,JAN,2025-01-10,ENVR,Værøy,Norway,2,,,,
2025,01,JAN,2025-01-10,ENZV,Stavanger,Norway,86,53,0,38,0
2025,01,JAN,2025-01-10,EPBY,Bydgoszcz,Poland,4,,,3,0
2025,01,JAN,2025-01-10,EPGD,Gdansk,Poland,67,,,56,115
2025,01,JAN,2025-01-10,EPKK,Krakow - Balice,Poland,106,,,94,59
2025,01,JAN,2025-01-10,EPKT,Katowice - Pyrzowice,Poland,47,,,30,5
2025,01,JAN,2025-01-10,EPLB,Lublin,Poland,4,,,3,0
2025,01,JAN,2025-01-10,EPLL,Lodz - Lublinek,Poland,5,,,3,0
2025,01,JAN,2025-01-10,EPMO,Warszawa - Modlin,Poland,13,,,11,0
2025,01,JAN,2025-01-10,EPPO,Poznan - Lawica,Poland,41,,,29,0
2025,01,JAN,2025-01-10,EPRA,Radom,Poland,1,,,,
2025,01,JAN,2025-01-10,EPRZ,Rzeszow - Jasionka,Poland,23,,,11,0
2025,01,JAN,2025-01-10,EPSC,Szczecin - Goleniów,Poland,5,,,5,0
2025,01,JAN,2025-01-10,EPSY,Olsztyn-Mazury,Poland,1,,,1,0
2025,01,JAN,2025-01-10,EPWA,Warszawa - Chopina,Poland,247,246,117,209,127
2025,01,JAN,2025-01-10,EPWR,Wroclaw - Strachowice,Poland,49,,,42,37
2025,01,JAN,2025-01-10,EPZG,Zielona Gora - Babimost,Poland,2,,,2,0
2025,01,JAN,2025-01-10,ESGG,Göteborg,Sweden,51,52,0,40,0
2025,01,JAN,2025-01-10,ESSA,Stockholm - Arlanda,Sweden,237,235,137,191,51
2025,01,JAN,2025-01-10,ESSB,Stockholm - Bromma,Sweden,11,,,,
2025,01,JAN,2025-01-10,EVRA,Riga,Latvia,91,91,0,79,0
2025,01,JAN,2025-01-10,EYKA,Kaunas,Lithuania,21,,,16,0
2025,01,JAN,2025-01-10,EYPA,Palanga,Lithuania,6,,,6,7
2025,01,JAN,2025-01-10,EYSA,Siauliai,Lithuania,5,,,,
2025,01,JAN,2025-01-10,EYVI,Vilnius,Lithuania,47,,,40,0
2025,01,JAN,2025-01-10,GCFV,Fuerteventura,Spain,67,65,0,53,6
2025,01,JAN,2025-01-10,GCGM,La Gomera,Spain,4,,,4,0
2025,01,JAN,2025-01-10,GCHI,Hierro,Spain,8,,,7,0
2025,01,JAN,2025-01-10,GCLA,La Palma,Spain,29,,,22,0
2025,01,JAN,2025-01-10,GCLP,Gran Canaria,Spain,195,,,145,42
2025,01,JAN,2025-01-10,GCRR,Lanzarote,Spain,83,81,0,60,0
2025,01,JAN,2025-01-10,GCTS,Tenerife Sur - Reina Sofia,Spain,140,137,56,94,42
2025,01,JAN,2025-01-10,GCXO,Tenerife North,Spain,107,,,94,101
2025,01,JAN,2025-01-10,GEML,Melilla,Spain,16,,,,
2025,01,JAN,2025-01-10,GMAD,Al Massira,Morocco,31,,,16,13
2025,01,JAN,2025-01-10,GMFF,Saïss,Morocco,22,,,11,20
2025,01,JAN,2025-01-10,GMME,Rabat-Salé,Morocco,25,,,9,11
2025,01,JAN,2025-01-10,GMMN,Mohammed V International,Morocco,141,,,10,20
2025,01,JAN,2025-01-10,GMMX,Menara,Morocco,107,,,74,132
2025,01,JAN,2025-01-10,GMTT,Ibn Batouta,Morocco,33,,,16,20
2025,01,JAN,2025-01-10,LATI,Tirana,Albania,84,,,67,10
2025,01,JAN,2025-01-10,LBSF,Sofia,Bulgaria,87,87,4,57,8
2025,01,JAN,2025-01-10,LCLK,Larnaca,Cyprus,73,,,28,12
2025,01,JAN,2025-01-10,LCPH,Paphos,Cyprus,21,,,18,21
2025,01,JAN,2025-01-10,LDZA,Zagreb,Croatia,70,70,53,29,15
2025,01,JAN,2025-01-10,LEAL,Alicante,Spain,118,118,78,99,62
2025,01,JAN,2025-01-10,LEAM,Almeria,Spain,7,,,1,0
2025,01,JAN,2025-01-10,LEAS,Asturias,Spain,18,,,13,0
2025,01,JAN,2025-01-10,LEBA,Cordoba,Spain,0,,,,
2025,01,JAN,2025-01-10,LEBB,Bilbao,Spain,49,48,5,44,11
2025,01,JAN,2025-01-10,LEBG,Burgos,Spain,1,,,,
2025,01,JAN,2025-01-10,LEBL,Barcelona,Spain,415,,,340,109
2025,01,JAN,2025-01-10,LEBZ,Badajoz,Spain,2,,,,
2025,01,JAN,2025-01-10,LECO,La Coruna,Spain,13,,,9,11
2025,01,JAN,2025-01-10,LECU,Madrid - Cuatro Viento,Spain,0,,,,
2025,01,JAN,2025-01-10,LEDA,Lleida - Alguaire,Spain,4,,,,
2025,01,JAN,2025-01-10,LEGE,Gerona,Spain,12,,,7,0
2025,01,JAN,2025-01-10,LEGR,Granada,Spain,17,,,9,0
2025,01,JAN,2025-01-10,LEGT,Madrid - Getafe,Spain,0,,,,
2025,01,JAN,2025-01-10,LEIB,Ibiza,Spain,49,,,25,8
2025,01,JAN,2025-01-10,LEJR,Jerez De La Frontera,Spain,6,,,1,0
2025,01,JAN,2025-01-10,LELL,Sabadell,Spain,11,,,,
2025,01,JAN,2025-01-10,LELN,Leon,Spain,2,,,,
2025,01,JAN,2025-01-10,LEMD,Madrid - Barajas,Spain,557,,,277,238
2025,01,JAN,2025-01-10,LEMG,Málaga,Spain,183,177,78,141,118
2025,01,JAN,2025-01-10,LEMH,Mahon,Spain,23,,,6,0
2025,01,JAN,2025-01-10,LEMO,Seville - Moron,Spain,6,,,,
2025,01,JAN,2025-01-10,LEPA,Palma de Mallorca,Spain,148,146,48,98,39
2025,01,JAN,2025-01-10,LEPP,Noain Pamplona,Spain,5,,,1,0
2025,01,JAN,2025-01-10,LERE,Valencia - Requena,Spain,1,,,,
2025,01,JAN,2025-01-10,LERJ,Logrono,Spain,2,,,,
2025,01,JAN,2025-01-10,LERS,Reus,Spain,7,,,3,0
2025,01,JAN,2025-01-10,LERT,Rota,Spain,3,,,,
2025,01,JAN,2025-01-10,LESA,Salamanca Matalan,Spain,5,,,,
2025,01,JAN,2025-01-10,LESB,Son Bonet,Spain,4,,,,
2025,01,JAN,2025-01-10,LESO,San Sebastian,Spain,4,,,1,0
2025,01,JAN,2025-01-10,LEST,Santiago,Spain,27,,,20,1
2025,01,JAN,2025-01-10,LETO,Madrid - Torrejon,Spain,3,,,,
2025,01,JAN,2025-01-10,LEVC,Valencia,Spain,111,111,0,83,11
2025,01,JAN,2025-01-10,LEVD,Valladolid,Spain,1,,,1,0
2025,01,JAN,2025-01-10,LEVT,Vitoria,Spain,20,,,3,0
2025,01,JAN,2025-01-10,LEVX,Vigo,Spain,12,,,8,5
2025,01,JAN,2025-01-10,LEXJ,Santander,Spain,9,,,5,0
2025,01,JAN,2025-01-10,LEZG,Zaragoza,Spain,11,,,7,17
2025,01,JAN,2025-01-10,LEZL,Sevilla,Spain,84,83,37,68,50
2025,01,JAN,2025-01-10,LFAQ,Albert-Bray,France,7,,,,
2025,01,JAN,2025-01-10,LFBA,Agen-La Garenne,France,5,,,,
2025,01,JAN,2025-01-10,LFBD,Bordeaux-Mérignac,France,63,,,41,7
2025,01,JAN,2025-01-10,LFBE,Bergerac-Roumanière,France,3,,,1,0
2025,01,JAN,2025-01-10,LFBH,La Rochelle-Ile de Ré,France,7,,,3,0
2025,01,JAN,2025-01-10,LFBI,Poitiers-Biard,France,2,,,1,0
2025,01,JAN,2025-01-10,LFBL,Limoges-Bellegarde,France,5,,,3,0
2025,01,JAN,2025-01-10,LFBO,Toulouse-Blagnac,France,94,88,18,64,31
2025,01,JAN,2025-01-10,LFBP,Pau-Pyrénées,France,12,,,4,0
2025,01,JAN,2025-01-10,LFBT,Tarbes-Lourdes Pyrénées,France,7,,,2,0
2025,01,JAN,2025-01-10,LFBZ,Biarritz-Bayonne-Anglet,France,10,,,6,0
2025,01,JAN,2025-01-10,LFCR,Rodez-Marcillac,France,9,,,2,0
2025,01,JAN,2025-01-10,LFGJ,Dôle-Tavaux,France,6,,,1,0
2025,01,JAN,2025-01-10,LFJL,Metz-Nancy-Lorraine,France,2,,,,
2025,01,JAN,2025-01-10,LFKB,Bastia-Poretta,France,16,,,,
2025,01,JAN,2025-01-10,LFKC,Calvi-Sainte-Catherine,France,2,,,,
2025,01,JAN,2025-01-10,LFKF,Figari-Sud Corse,France,7,,,,
2025,01,JAN,2025-01-10,LFKJ,Ajaccio-Napoléon-Bonaparte,France,15,,,1,0
2025,01,JAN,2025-01-10,LFLB,Chambéry-Aix-les-Bains,France,15,,,,
2025,01,JAN,2025-01-10,LFLC,Clermont-Ferrand-Auvergne,France,7,,,5,0
2025,01,JAN,2025-01-10,LFLI,Annemasse,France,0,,,,
2025,01,JAN,2025-01-10,LFLL,Lyon-Saint-Exupéry,France,120,120,26,80,25
2025,01,JAN,2025-01-10,LFLP,Annecy-Meythet,France,4,,,,
2025,01,JAN,2025-01-10,LFLS,Grenoble-Isère,France,4,,,,
2025,01,JAN,2025-01-10,LFLX,Châteauroux-Déols,France,1,,,,
2025,01,JAN,2025-01-10,LFLY,Lyon-Bron,France,9,,,,
2025,01,JAN,2025-01-10,LFMD,Cannes-Mandelieu,France,8,,,,
2025,01,JAN,2025-01-10,LFMH,Saint-Etienne-Bouthéon,France,0,,,,
2025,01,JAN,2025-01-10,LFMI,Istres-Le Tubé,France,8,,,,
2025,01,JAN,2025-01-10,LFMK,Carcassonne-Salvaza,France,5,,,1,0
2025,01,JAN,2025-01-10,LFML,Marseille-Provence,France,134,134,40,75,20
2025,01,JAN,2025-01-10,LFMN,Nice-Côte d’Azur,France,153,153,145,87,136
2025,01,JAN,2025-01-10,LFMP,Perpignan-Rivesaltes,France,27,,,1,0
2025,01,JAN,2025-01-10,LFMT,Montpellier-Méditerranée,France,33,,,9,0
2025,01,JAN,2025-01-10,LFMU,Béziers-Vias,France,16,,,1,0
2025,01,JAN,2025-01-10,LFMV,Avignon-Caumont,France,7,,,,
2025,01,JAN,2025-01-10,LFOB,Beauvais-Tillé,France,53,,,53,35
2025,01,JAN,2025-01-10,LFOK,Châlons-Vatry,France,5,,,,
2025,01,JAN,2025-01-10,LFOP,Rouen,France,10,,,,
2025,01,JAN,2025-01-10,LFOT,Tours-Val de Loire,France,3,,,1,0
2025,01,JAN,2025-01-10,LFPB,Paris-Le Bourget,France,70,,,,
2025,01,JAN,2025-01-10,LFPG,Paris-Charles-de-Gaulle,France,608,,,441,487
2025,01,JAN,2025-01-10,LFPN,Toussus-le-Noble,France,18,,,,
2025,01,JAN,2025-01-10,LFPO,Paris-Orly,France,243,243,101,100,59
2025,01,JAN,2025-01-10,LFQQ,Lille-Lesquin,France,14,,,8,49
2025,01,JAN,2025-01-10,LFRB,Brest-Bretagne,France,21,,,7,0
2025,01,JAN,2025-01-10,LFRD,Dinard-Pleurtuit-Saint-Malo,France,3,,,,
2025,01,JAN,2025-01-10,LFRG,Deauville-Normandie,France,2,,,,
2025,01,JAN,2025-01-10,LFRH,Lorient-Lann Bihoué,France,6,,,,
2025,01,JAN,2025-01-10,LFRK,Caen-Carpiquet,France,3,,,3,0
2025,01,JAN,2025-01-10,LFRM,Le Mans,France,0,,,,
2025,01,JAN,2025-01-10,LFRN,Rennes-Saint-Jacques,France,12,,,8,0
2025,01,JAN,2025-01-10,LFRS,Nantes-Atlantique,France,57,,,42,34
2025,01,JAN,2025-01-10,LFRZ,Saint-Nazaire-Montoir,France,5,,,,
2025,01,JAN,2025-01-10,LFSB,Bâle-Mulhouse,France,94,91,70,65,5
